City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Time
297,kolonia town,6.964,158.206,32.0,66,75,4.12,FM,2023-06-05,18:31:01
298,behshahr,36.6923,53.5526,26.11,61,100,3.21,IR,2023-06-05,18:31:01
299,dryden,49.7833,-92.7503,21.16,73,100,2.57,CA,2023-06-05,18:31:01
300,gadzhiyevo,69.2551,33.3362,2.44,97,100,9.8,RU,2023-06-05,18:31:01
301,pamandzi,-12.7967,45.2794,24.88,83,0,2.06,YT,2023-06-05,18:31:02
302,ta`u,-14.2336,-169.5144,27.45,77,52,7.33,AS,2023-06-05,18:31:02
303,gaalkacyo,6.7697,47.4308,25.89,71,49,7.09,SO,2023-06-05,18:31:02
304,aldinga beach,-35.2793,138.4604,17.33,73,6,6.13,AU,2023-06-05,18:31:03
305,kendari,-3.945,122.4989,26.18,77,21,1.03,ID,2023-06-05,18:31:03
306,inyonga,-6.7167,32.0667,17.31,69,20,2.02,TZ,2023-06-05,18:31:03
307,zapolyarnyy,69.4154,30.8136,2.6,85,100,9.47,RU,2023-06-05,18:31:03
308,stettler,52.3168,-112.7186,25.86,34,96,2.57,CA,2023-06-05,18:31:04
309,villa dolores,-31.9459,-65.1896,14.22,78,29,1.19,AR,2023-06-05,18:31:04
310,bikenibeu village,1.3673,173.1241,30.98,74,20,3.6,KI,2023-06-05,18:31:04
311,antofagasta,-23.65,-70.4,15.6,87,34,1.68,CL,2023-06-05,18:29:49
312,muroto-misakicho,33.2833,134.15,17.22,91,100,3.54,JP,2023-06-05,18:31:05
313,cockburn town,21.4612,-71.1419,28.64,80,5,2.06,TC,2023-06-05,18:31:05
314,laojunmiao,39.8333,97.7333,15.45,33,5,0.87,CN,2023-06-05,18:31:05
315,trail,49.0998,-117.7022,32.6,17,0,3.61,CA,2023-06-05,18:30:32
316,hafar al-batin,28.4328,45.9708,30.32,20,0,3.09,SA,2023-06-05,18:31:05
317,tolanaro,-25.0319,46.9987,23.04,83,40,3.09,MG,2023-06-05,18:31:06
318,kyzyl-mazhalyk,51.1333,90.6,21.08,42,22,0.87,RU,2023-06-05,18:31:06
319,talara,-4.5772,-81.2719,25.42,78,75,3.6,PE,2023-06-05,18:29:06
320,puerto carreno,6.189,-67.4859,24.99,100,75,1.03,CO,2023-06-05,18:31:06
321,praia da vitoria,38.7333,-27.0667,19.14,88,75,6.37,PT,2023-06-05,18:21:23
322,vakarai,55.6035,23.8213,10.29,82,34,1.27,LT,2023-06-05,18:31:07
323,alofi,-19.0595,-169.9187,26.94,69,75,7.2,NU,2023-06-05,18:31:07
324,akjoujt,19.6969,-14.4164,29.34,30,3,5.17,MR,2023-06-05,18:31:07
325,east london,-33.0153,27.9116,14.03,56,99,2.15,ZA,2023-06-05,18:31:07
326,flying fish cove,-10.4217,105.6791,23.82,78,75,3.6,CX,2023-06-05,18:31:08
327,machico,32.7,-16.7667,22.62,100,75,11.83,PT,2023-06-05,18:31:08
328,hutang,31.5333,119.4833,18.36,90,100,1.45,CN,2023-06-05,18:31:08
329,muriti,-1.9833,32.9167,23.17,69,73,1.39,TZ,2023-06-05,18:31:09
330,ingeniero guillermo n. juarez,-23.9,-61.85,18.65,89,25,2.25,AR,2023-06-05,18:31:09
331,cinisi,38.1562,13.1073,19.56,84,20,4.12,IT,2023-06-05,18:31:09
332,trenggalek,-8.05,111.7167,23.87,95,97,2.18,ID,2023-06-05,18:31:10
333,camocim,-2.9022,-40.8411,25.51,86,39,4.35,BR,2023-06-05,18:31:10
334,oranjemund,-28.55,16.4333,12.76,77,30,1.15,NA,2023-06-05,18:31:10
335,kone,-21.0595,164.8658,25.17,59,77,4.34,NC,2023-06-05,18:31:10
336,yeosu,34.7546,127.6599,18.38,85,100,2.6,KR,2023-06-05,18:31:11
337,lasem,-6.6922,111.4527,25.16,82,92,3.51,ID,2023-06-05,18:31:11
338,guerrero negro,27.9769,-114.0611,18.47,64,64,8.53,MX,2023-06-05,18:31:11
339,cabedelo,-6.9811,-34.8339,25.37,78,51,4.56,BR,2023-06-05,18:30:38
340,qarauyl,48.9451,79.255,22.47,26,38,3.28,KZ,2023-06-05,18:31:12
341,puerto madryn,-42.7692,-65.0385,19.64,24,67,13.58,AR,2023-06-05,18:29:54
342,twon-brass,4.3151,6.2418,26.58,84,100,6.12,NG,2023-06-05,18:31:12
343,hukumati azrah,34.1736,69.6457,13.23,28,0,1.55,AF,2023-06-05,18:31:13
344,pauini,-7.7136,-66.9764,24.45,91,84,0.9,BR,2023-06-05,18:31:13
345,magadan,59.5667,150.8,10.85,63,79,2.66,RU,2023-06-05,18:31:13
346,kruisfontein,-34.0033,24.7314,9.68,72,100,1.68,ZA,2023-06-05,18:31:13
347,canoinhas,-26.1772,-50.39,12.05,91,0,1.41,BR,2023-06-05,18:31:14
348,nyurba,63.2842,118.3319,8.98,50,35,2.57,RU,2023-06-05,18:31:14
349,ponnur,16.0711,80.5494,30.73,73,69,2.6,IN,2023-06-05,18:31:14
350,ponta delgada,37.7333,-25.6667,17.4,88,40,8.23,PT,2023-06-05,18:31:15
351,ore,6.7457,4.8775,23.4,99,100,0.27,NG,2023-06-05,18:31:15
352,sungailiat,-1.85,106.1333,27.05,85,100,2.72,ID,2023-06-05,18:31:16
353,pacific grove,36.6177,-121.9166,16.9,81,100,7.15,US,2023-06-05,18:26:23
354,ust'-kulom,61.6864,53.6902,8.07,89,57,3.16,RU,2023-06-05,18:31:16
355,amos,48.5669,-78.1162,17.44,33,2,5.45,CA,2023-06-05,18:30:03
356,kuna,43.4918,-116.4201,29.45,34,20,4.12,US,2023-06-05,18:31:16
357,saint-pierre,-21.3393,55.4781,21.98,78,0,2.57,RE,2023-06-05,18:28:17
358,kolokani,13.5728,-8.0339,30.17,40,35,2.2,ML,2023-06-05,18:31:17
359,ancud,-41.8697,-73.8203,11.22,84,100,6.59,CL,2023-06-05,18:31:17
360,steinheim am albuch,48.6909,10.0638,13.25,95,2,1.82,DE,2023-06-05,18:31:17
361,chachapoyas,-6.2317,-77.869,12.16,94,60,1.71,PE,2023-06-05,18:31:18
362,narva,59.3772,28.1903,8.47,80,27,3.99,EE,2023-06-05,18:31:18
363,lodwar,3.1191,35.5973,28.2,46,69,4.33,KE,2023-06-05,18:31:18
364,kharp,66.8014,65.8081,9.87,70,44,3.07,RU,2023-06-05,18:31:18
365,bulgan,48.8125,103.5347,16.59,54,39,1.73,MN,2023-06-05,18:31:19
366,bucerias,20.75,-105.3333,29.43,65,20,5.14,MX,2023-06-05,18:30:09
367,prieska,-29.6641,22.7474,8.1,50,85,1.99,ZA,2023-06-05,18:31:19
368,manokwari,-0.8667,134.0833,28.28,72,77,2.12,ID,2023-06-05,18:31:19
369,puerto aysen,-45.4,-72.7,7.9,93,100,4.56,CL,2023-06-05,18:31:19
370,galliano,29.4422,-90.2992,28.0,69,0,0.0,US,2023-06-05,18:31:20
371,nema,57.5067,50.5011,7.96,82,25,1.92,RU,2023-06-05,18:31:20
372,yanam,16.7333,82.2167,27.57,88,99,0.58,IN,2023-06-05,18:31:20
373,shahrak,34.1074,64.3052,10.66,36,2,1.33,AF,2023-06-05,18:31:20
374,zhalantun,48.0,122.7167,17.22,46,19,4.2,CN,2023-06-05,18:29:14
375,suva,-18.1416,178.4415,25.71,83,75,1.03,FJ,2023-06-05,18:31:20
376,los altos,37.3852,-122.1141,26.29,56,0,5.66,US,2023-06-05,18:28:21
377,freetown,8.484,-13.2299,24.84,83,75,3.09,SL,2023-06-05,18:31:20
378,tokar,18.4254,37.729,30.32,66,23,3.01,SD,2023-06-05,18:31:21
379,duba,27.3513,35.6901,29.35,55,97,1.95,SA,2023-06-05,18:31:21
380,pandan,14.0453,124.1694,27.94,85,100,3.0,PH,2023-06-05,18:31:21
381,vanimo,-2.6741,141.3028,28.92,71,93,3.65,PG,2023-06-05,18:31:21
382,marlin,31.3063,-96.898,30.16,63,94,2.73,US,2023-06-05,18:31:21
383,brookings,44.3114,-96.7984,30.59,39,20,0.0,US,2023-06-05,18:28:19
384,robbah,33.2797,6.9098,23.8,55,49,6.68,DZ,2023-06-05,18:31:22
385,doctor juan leon mallorquin,-25.4,-55.2667,20.85,83,9,0.93,PY,2023-06-05,18:31:22
386,dunedin,-45.8742,170.5036,9.85,65,40,2.02,NZ,2023-06-05,18:31:08
387,wanning,18.8003,110.3967,27.17,88,62,2.86,CN,2023-06-05,18:31:22
388,walvis bay,-22.9575,14.5053,11.72,100,0,2.06,NA,2023-06-05,18:31:22
389,ullal,12.8,74.85,27.53,83,20,1.54,IN,2023-06-05,18:31:22
390,pedra branca,-5.4542,-39.7172,23.1,58,11,0.75,BR,2023-06-05,18:31:23
391,middelburg,-25.7751,29.4648,12.53,47,0,2.31,ZA,2023-06-05,18:31:23
392,ola,59.5833,151.2833,11.19,66,94,1.17,RU,2023-06-05,18:31:23
393,bol'sherech'ye,56.0925,74.6272,21.19,69,96,1.91,RU,2023-06-05,18:31:23
394,mangrol,21.1167,70.1167,28.61,77,33,5.54,IN,2023-06-05,18:31:23
395,trindade,-16.6494,-49.4889,21.86,56,60,1.61,BR,2023-06-05,18:30:11
396,bloomfield,40.8068,-74.1854,23.83,39,20,4.12,US,2023-06-05,18:29:44
397,polyarnyy,69.1989,33.4478,2.56,97,100,9.7,RU,2023-06-05,18:31:23
398,colonia,50.9333,6.95,17.75,60,0,1.54,DE,2023-06-05,18:30:37
399,usogorsk,63.4106,48.6872,7.84,87,79,4.18,RU,2023-06-05,18:31:24
400,tonota,-21.4833,27.4833,18.25,37,5,1.72,BW,2023-06-05,18:31:24
401,utete,-7.986,38.758,21.11,97,47,0.97,TZ,2023-06-05,18:31:24
402,ceerigaabo,10.6162,47.368,17.85,79,79,4.63,SO,2023-06-05,18:31:25
403,san luis de la loma,17.2706,-100.8939,29.07,62,4,3.26,MX,2023-06-05,18:31:25
404,isangel,-19.55,169.2667,24.62,60,99,6.14,VU,2023-06-05,18:31:25
405,san diego country estates,33.0067,-116.7836,21.86,63,40,2.57,US,2023-06-05,18:31:25
406,impfondo,1.6381,18.0667,20.53,99,88,0.95,CG,2023-06-05,18:31:25
407,bel ombre,-4.6167,55.4167,27.91,74,40,4.63,SC,2023-06-05,18:31:25
408,rikaze,29.25,88.8833,8.95,41,3,1.48,CN,2023-06-05,18:31:25
409,hadyach,50.3711,33.991,11.86,66,57,2.03,UA,2023-06-05,18:31:26
410,mahanoro,-19.9,48.8,19.56,90,8,2.48,MG,2023-06-05,18:31:26
411,caleta de carquin,-11.0925,-77.6267,21.42,77,19,3.94,PE,2023-06-05,18:31:26
412,taltal,-25.4,-70.4833,15.79,85,27,1.31,CL,2023-06-05,18:31:26
413,yuzhno-kurilsk,44.0306,145.8556,13.13,69,26,1.9,RU,2023-06-05,18:31:26
414,salahonda,2.1019,-78.7217,27.66,79,10,3.45,CO,2023-06-05,18:31:26
415,punto fijo,11.6956,-70.1996,29.43,72,82,7.37,VE,2023-06-05,18:31:27
416,puerto armuelles,8.2833,-82.8667,28.99,70,96,1.34,PA,2023-06-05,18:31:27
417,amahai,-3.3333,128.9167,30.05,81,40,2.5,ID,2023-06-05,18:31:27
418,la passe,45.5549,-0.8967,21.13,73,9,3.99,FR,2023-06-05,18:31:27
419,lethem,3.3803,-59.7968,26.88,73,58,1.87,GY,2023-06-05,18:31:27
420,aroma,15.8167,36.1333,33.26,34,61,6.83,SD,2023-06-05,18:31:28
421,salaqi,40.5414,110.5108,21.76,31,2,1.15,CN,2023-06-05,18:31:28
422,nacala,-14.5428,40.6728,21.87,86,0,1.22,MZ,2023-06-05,18:31:28
423,hammerfest,70.6634,23.6821,3.25,75,75,4.12,NO,2023-06-05,18:31:28
424,terenos,-20.4422,-54.8603,22.84,60,0,3.09,BR,2023-06-05,18:31:28
425,bamboo flat,11.7,92.7167,28.05,83,40,3.09,IN,2023-06-05,18:31:28
426,pokaran,26.9167,71.9167,29.46,50,0,5.18,IN,2023-06-05,18:31:29
427,port pirie,-33.1833,138.0167,17.91,56,0,3.45,AU,2023-06-05,18:31:29
428,changping,40.2186,116.2197,25.8,19,0,2.41,CN,2023-06-05,18:31:29
429,puerto deseado,-47.7503,-65.8938,13.35,52,100,14.51,AR,2023-06-05,18:31:29
430,kembe,4.6228,21.8865,21.01,95,51,0.78,CF,2023-06-05,18:31:29
431,tocopilla,-22.092,-70.1979,18.3,72,10,2.4,CL,2023-06-05,18:31:29
432,sinan,34.8262,126.1086,19.06,83,96,2.94,KR,2023-06-05,18:31:30
433,mudgere,13.1333,75.6333,20.49,97,89,2.07,IN,2023-06-05,18:31:30
434,khorixas,-20.3667,14.9667,15.05,19,0,1.23,NA,2023-06-05,18:31:30
435,san pedro pochutla,15.7333,-96.4667,30.4,61,31,3.13,MX,2023-06-05,18:30:01
436,howrah,22.5892,88.3103,30.0,84,20,1.54,IN,2023-06-05,18:31:30
437,port antonio,18.18,-76.4612,29.95,85,28,3.72,JM,2023-06-05,18:31:30
438,coruripe,-10.1256,-36.1756,23.88,86,11,2.99,BR,2023-06-05,18:28:04
439,yurgamysh,55.3714,64.4656,15.65,77,2,3.66,RU,2023-06-05,18:31:31
440,kavaratti,10.5669,72.642,29.14,74,97,4.77,IN,2023-06-05,18:31:31
441,kupang,-10.1667,123.5833,25.32,69,40,4.63,ID,2023-06-05,18:31:31
442,lillesand,58.2488,8.3778,12.16,93,0,1.54,NO,2023-06-05,18:31:31
443,tafresh,34.692,50.013,18.5,48,41,1.55,IR,2023-06-05,18:31:31
444,port shepstone,-30.7414,30.455,15.45,58,85,3.13,ZA,2023-06-05,18:31:32
445,alice town,25.7167,-79.3,26.92,73,10,5.67,BS,2023-06-05,18:31:32
446,ciudad melchor muzquiz,27.8833,-101.5167,30.31,41,40,4.07,MX,2023-06-05,18:31:32
447,bloemfontein,-29.1211,26.214,-2.29,93,53,1.03,ZA,2023-06-05,18:31:32
448,urzhar,47.093,81.6294,21.06,34,59,1.55,KZ,2023-06-05,18:31:32
449,nieuw amsterdam,5.8833,-55.0833,26.19,89,40,0.0,SR,2023-06-05,18:31:32
450,pisco,-13.7,-76.2167,21.03,73,2,6.17,PE,2023-06-05,18:31:33
451,mont-tremblant,46.1949,-74.6264,18.1,63,84,0.0,CA,2023-06-05,18:31:13
452,kohtla-jarve,59.3986,27.2731,8.08,84,15,4.45,EE,2023-06-05,18:31:33
453,pimentel,-6.8367,-79.9342,25.16,73,75,7.72,PE,2023-06-05,18:31:33
454,grand falls-windsor,48.9332,-55.6649,11.39,84,99,0.45,CA,2023-06-05,18:31:33
455,shiqian,27.5225,108.2281,21.26,93,99,0.2,CN,2023-06-05,18:31:34
456,inirida,3.8653,-67.9239,24.16,95,91,1.0,CO,2023-06-05,18:31:34
457,severnoye,56.3491,78.3619,22.01,69,1,1.47,RU,2023-06-05,18:31:34
458,imbituba,-28.24,-48.6703,18.13,83,89,3.46,BR,2023-06-05,18:31:34
459,yanykurgan,43.915,67.2481,25.39,14,0,3.1,KZ,2023-06-05,18:31:34
460,at taj,24.2049,23.2857,33.27,20,80,4.15,LY,2023-06-05,18:31:34
461,carrigaline,51.8117,-8.3986,13.86,82,20,2.57,IE,2023-06-05,18:31:35
462,cannonvale,-20.2833,148.7,21.66,82,62,8.0,AU,2023-06-05,18:31:35
463,ambodifotatra,-16.9833,49.85,24.37,81,21,6.11,MG,2023-06-05,18:31:35
464,shitanjing,39.2342,106.3439,21.38,20,84,1.9,CN,2023-06-05,18:31:35
465,gallipoli,40.4103,26.6708,15.92,86,12,5.24,TR,2023-06-05,18:31:35
466,el granada,37.5027,-122.4694,25.13,69,20,7.2,US,2023-06-05,18:31:36
467,bela cruz,-3.0506,-40.1678,24.05,88,24,2.31,BR,2023-06-05,18:31:36
468,atafu village,-8.5421,-172.5159,28.23,75,18,3.33,TK,2023-06-05,18:31:36
469,vernon,50.2581,-119.2691,25.52,21,0,2.68,CA,2023-06-05,18:30:12
470,dongola,19.1667,30.4833,33.76,22,34,3.41,SD,2023-06-05,18:31:36
471,berasia,23.6333,77.4333,28.91,44,3,3.79,IN,2023-06-05,18:31:36
472,stephenville,32.2207,-98.2023,27.32,62,40,2.57,US,2023-06-05,18:31:37
473,mejit,10.2753,170.8646,27.65,80,99,9.09,MH,2023-06-05,18:31:37
474,garachico,28.7781,-17.7646,21.06,83,0,6.17,ES,2023-06-05,18:31:37
475,connell,46.6635,-118.8611,32.09,12,0,0.89,US,2023-06-05,18:31:37
476,tindouf,27.6711,-8.1474,25.25,38,40,9.26,DZ,2023-06-05,18:31:37
477,kerikeri,-35.2268,173.9474,14.39,93,94,2.68,NZ,2023-06-05,18:31:38
478,katrineholm,58.9959,16.2072,12.69,77,7,2.29,SE,2023-06-05,18:31:38
479,sanya,18.2431,109.505,27.09,89,20,1.0,CN,2023-06-05,18:31:38
480,badiyah,22.45,58.8,29.97,49,0,1.81,OM,2023-06-05,18:31:38
481,filey,54.21,-0.2892,11.55,82,82,1.34,GB,2023-06-05,18:31:38
482,amble,55.3333,-1.5833,11.28,82,100,2.06,GB,2023-06-05,18:31:39
483,trincomalee,8.5711,81.2335,27.51,77,100,9.88,LK,2023-06-05,18:31:39
484,luwuk,-0.9516,122.7875,27.75,77,94,2.84,ID,2023-06-05,18:31:39
485,katsuura,35.1333,140.3,22.59,76,100,5.43,JP,2023-06-05,18:31:39
486,mata-utu,-13.2816,-176.1745,27.44,77,100,7.09,WF,2023-06-05,18:31:39
487,saint-philippe,-21.3585,55.7679,21.77,86,50,5.77,RE,2023-06-05,18:31:39
488,brisas de zicatela,15.8369,-97.0419,31.29,66,40,2.57,MX,2023-06-05,18:31:39
489,gold coast,-28.0,153.4333,20.69,76,85,5.14,AU,2023-06-05,18:31:24
490,broome,42.2506,-75.833,20.21,37,20,4.63,US,2023-06-05,18:31:40
491,villa de etla,17.2,-96.8,25.27,65,38,1.85,MX,2023-06-05,18:31:40
492,karapinar,37.716,33.5506,14.92,81,37,4.91,TR,2023-06-05,18:31:40
493,zaozersk,69.4005,32.4476,2.25,96,100,7.59,RU,2023-06-05,18:31:40
494,amalapuram,16.5833,82.0167,28.22,86,100,1.11,IN,2023-06-05,18:31:40
495,doka,13.5167,35.7667,24.51,74,96,6.91,SD,2023-06-05,18:31:40
496,yamada,39.4667,141.95,22.58,46,1,3.49,JP,2023-06-05,18:31:41
497,gaspe,48.8334,-64.4819,8.12,100,100,0.0,CA,2023-06-05,18:27:02
498,al bardiyah,31.7561,25.0865,20.57,72,66,4.05,LY,2023-06-05,18:31:41
499,lobujya,27.95,86.8167,-6.03,93,89,1.0,NP,2023-06-05,18:31:41
500,deal,51.2232,1.4043,11.75,74,16,7.8,GB,2023-06-05,18:31:41
501,ha'il,27.5219,41.6907,22.01,73,0,2.06,SA,2023-06-05,18:31:41
502,biltine,14.5333,20.9167,32.06,35,98,4.57,TD,2023-06-05,18:31:41
503,novyy urgal,51.0736,132.5642,17.5,61,53,0.31,RU,2023-06-05,18:31:41
504,dingli,35.8614,14.3822,20.09,78,0,5.66,MT,2023-06-05,18:31:42
505,montoro,38.0241,-4.3834,23.88,56,100,0.92,ES,2023-06-05,18:31:42
506,xilin hot,43.9667,116.0333,17.85,37,31,6.3,CN,2023-06-05,18:31:42
507,poplar bluff,36.757,-90.3929,30.88,47,0,4.12,US,2023-06-05,18:31:42
508,tongchuan,35.0806,109.0897,21.73,51,5,0.56,CN,2023-06-05,18:31:42
509,antalaha,-14.9003,50.2788,22.35,89,60,3.21,MG,2023-06-05,18:31:42
510,northwest harborcreek,42.1494,-79.9946,21.02,39,0,3.09,US,2023-06-05,18:31:43
511,mchinji,-13.7984,32.8802,14.78,83,7,1.45,MW,2023-06-05,18:31:43
512,derzhavinsk,51.1,66.3167,23.54,29,0,2.85,KZ,2023-06-05,18:31:43
513,sombrerete,23.6333,-103.65,25.49,21,57,6.67,MX,2023-06-05,18:30:37
514,syktyvkar,61.6764,50.8099,6.85,100,0,4.02,RU,2023-06-05,18:31:43
515,chonchi,-42.6128,-73.8092,11.56,83,100,3.95,CL,2023-06-05,18:31:43
516,niquero,20.0431,-77.5828,27.13,83,93,2.74,CU,2023-06-05,18:31:43
517,athens,37.9795,23.7162,22.31,56,0,3.6,GR,2023-06-05,18:31:19
518,banikoara,11.2985,2.4386,26.74,74,84,0.52,BJ,2023-06-05,18:31:44
519,pochinok,54.4068,32.4407,6.48,84,9,1.45,RU,2023-06-05,18:31:44
520,prairie du chien,43.0517,-91.1412,30.05,28,0,0.0,US,2023-06-05,18:30:14
521,kangding,30.0513,101.9603,12.49,94,100,1.25,CN,2023-06-05,18:31:44
522,along,28.1667,94.7667,23.88,77,2,0.79,IN,2023-06-05,18:31:44
523,kramfors,62.9316,17.7765,9.88,60,92,4.07,SE,2023-06-05,18:31:44
524,pontianak,-0.0333,109.3333,25.99,94,40,1.54,ID,2023-06-05,18:25:31
525,veraval,20.9,70.3667,28.82,76,30,5.83,IN,2023-06-05,18:31:45
526,mogadishu,2.0371,45.3438,26.73,82,23,7.49,SO,2023-06-05,18:31:45
527,christchurch,-43.5333,172.6333,10.79,90,75,3.6,NZ,2023-06-05,18:23:54
528,holualoa,19.6228,-155.9522,25.86,74,40,4.63,US,2023-06-05,18:31:45
529,ebolowa,2.9,11.15,20.91,99,99,0.65,CM,2023-06-05,18:31:45
530,chamical,-30.36,-66.314,15.15,84,97,3.12,AR,2023-06-05,18:31:45
531,casteljaloux,44.3176,0.0861,20.95,87,32,0.28,FR,2023-06-05,18:31:45
532,kaoma,-14.7833,24.8,14.64,42,0,2.69,ZM,2023-06-05,18:31:46
533,kavieng,-2.5744,150.7967,29.3,73,65,5.1,PG,2023-06-05,18:31:46
534,taroa,8.7058,171.2275,27.88,80,100,7.51,MH,2023-06-05,18:31:46
535,keetmanshoop,-26.5833,18.1333,11.51,46,0,4.63,NA,2023-06-05,18:31:46
536,kenora,49.8167,-94.4337,25.54,65,75,4.92,CA,2023-06-05,18:31:46
537,ulsteinvik,62.3432,5.8487,11.06,85,91,3.58,NO,2023-06-05,18:31:46
538,belo sur tsiribihina,-19.7,44.55,18.95,80,0,2.01,MG,2023-06-05,18:31:46
539,brazzaville,-4.2658,15.2832,25.17,86,48,0.87,CG,2023-06-05,18:31:47
540,trashi yangtse,27.6116,91.498,15.62,85,14,2.33,BT,2023-06-05,18:31:47
541,port blair,11.6667,92.75,28.02,83,40,3.09,IN,2023-06-05,18:29:50
542,tacoronte,28.4769,-16.4102,18.98,92,40,1.03,ES,2023-06-05,18:31:47
543,riberalta,-10.9833,-66.1,26.1,75,97,1.27,BO,2023-06-05,18:31:47
544,bejaia,36.7559,5.0843,20.6,78,40,2.06,DZ,2023-06-05,18:31:47
545,marsassoum,12.8275,-15.9806,27.05,58,75,4.13,SN,2023-06-05,18:31:48
546,vilyuysk,63.7553,121.6247,7.89,65,100,3.05,RU,2023-06-05,18:31:48
547,villa del prado,40.2692,-4.3046,21.73,78,59,2.06,ES,2023-06-05,18:31:48
548,ujae,8.9322,165.7642,28.6,78,36,6.62,MH,2023-06-05,18:31:48
549,puerto lempira,15.2667,-83.7667,31.08,66,20,5.14,HN,2023-06-05,18:31:48
550,smithers,54.7804,-127.1743,11.18,54,75,0.0,CA,2023-06-05,18:26:27
551,languyan,5.2618,120.0807,27.75,82,86,1.51,PH,2023-06-05,18:31:48
552,gokceada,40.2011,25.909,15.6,78,18,9.49,TR,2023-06-05,18:31:49
553,barranca,-10.75,-77.7667,21.12,77,24,3.35,PE,2023-06-05,18:31:49
554,berat,40.7058,19.9522,19.16,80,100,0.75,AL,2023-06-05,18:29:17
555,el haouaria,37.05,11.0144,21.01,86,100,4.97,TN,2023-06-05,18:31:49
556,kangaba,11.9333,-8.4167,27.36,52,92,2.17,ML,2023-06-05,18:31:49
557,nizhnyaya omka,55.4338,74.9426,21.68,72,96,1.05,RU,2023-06-05,18:31:49
558,winnemucca,40.973,-117.7357,28.03,18,0,3.6,US,2023-06-05,18:31:50
559,lensahn,54.2333,10.8833,11.06,77,1,0.95,DE,2023-06-05,18:31:50
560,alice springs,-23.7,133.8833,20.75,49,16,0.51,AU,2023-06-05,18:30:33
561,north bend,43.4065,-124.2243,25.69,63,0,11.83,US,2023-06-05,18:31:50
562,harnai,30.1005,67.9374,28.19,38,0,0.54,PK,2023-06-05,18:31:50
563,kozhevnikovo,56.2589,83.9714,23.13,62,0,1.42,RU,2023-06-05,18:31:50
564,biancavilla,37.6451,14.8671,16.97,93,100,0.86,IT,2023-06-05,18:31:50
565,el calafate,-50.3408,-72.2768,2.99,91,78,3.52,AR,2023-06-05,18:31:51
566,arno,60.1167,18.6333,11.55,89,68,3.05,SE,2023-06-05,18:31:51
567,gray,35.4167,-100.802,22.89,40,81,3.25,US,2023-06-05,18:31:51
568,safford,32.834,-109.7076,38.19,8,0,3.09,US,2023-06-05,18:31:51
569,severo-yeniseyskiy,60.3725,93.0408,16.35,85,72,0.28,RU,2023-06-05,18:31:51
570,kingscliff,-28.2667,153.5667,19.87,72,93,5.14,AU,2023-06-05,18:31:52
571,yefremov,53.1481,38.0992,8.3,81,28,2.59,RU,2023-06-05,18:31:52
572,guane,22.2025,-84.0875,27.61,62,84,1.32,CU,2023-06-05,18:31:52
573,shache,38.4167,77.2406,20.95,31,51,1.86,CN,2023-06-05,18:31:52
574,carutapera,-1.195,-46.02,24.55,90,4,2.57,BR,2023-06-05,18:31:52
575,ouadda,8.0777,22.4007,20.55,97,99,1.57,CF,2023-06-05,18:31:52
576,mitchell,43.7094,-98.0298,32.99,25,0,3.09,US,2023-06-05,18:31:53
577,linxia chengguanzhen,35.6003,103.2064,15.56,61,87,1.01,CN,2023-06-05,18:31:53
578,pilar,-9.5972,-35.9567,24.96,94,11,0.94,BR,2023-06-05,18:31:53
579,wynyard,-41.0,145.7167,13.32,88,100,5.41,AU,2023-06-05,18:31:53
580,kidal,18.4411,1.4078,32.46,11,34,4.5,ML,2023-06-05,18:31:53
581,surigao,9.7839,125.4889,28.5,75,97,2.78,PH,2023-06-05,18:31:53
582,zhongshu,24.5167,103.7667,16.68,96,100,2.18,CN,2023-06-05,18:31:54
583,saint joseph,39.7686,-94.8466,30.31,55,0,1.54,US,2023-06-05,18:27:58
584,nakamura,32.9833,132.9333,15.93,98,100,0.47,JP,2023-06-05,18:31:54
585,hirara,24.8,125.2833,26.92,89,75,7.2,JP,2023-06-05,18:31:54
586,imamoglu,37.2651,35.6572,19.84,84,26,0.8,TR,2023-06-05,18:31:54
587,niquelandia,-14.4739,-48.4597,21.51,46,10,1.31,BR,2023-06-05,18:31:54
588,yauya,-8.9833,-77.3,9.32,67,26,2.56,PE,2023-06-05,18:31:55
589,lazaro cardenas,17.9583,-102.2,28.58,69,25,4.67,MX,2023-06-05,18:31:55
590,bandarbeyla,9.4942,50.8122,27.63,80,100,10.29,SO,2023-06-05,18:31:55
591,sunland park,31.7965,-106.58,33.25,20,0,5.14,US,2023-06-05,18:31:55
